Unnamed: 0,DE,EN,TRANSLATION,BLEURT_Score,Normalized_BLEURT_Score,Percentage_BLEURT_Score,UK
37.0,- Das stimmt.,- That's true.,- Das stimmt.,0.9228186011314392,0.9949497576909843,99.49497576909843,
38.0,"Pink für dich, Blau für Luke.","Pink for you, blue for Luke.","Rosa für dich, blau für Luke.",0.02671612799167633,0.6365095888395184,63.65095888395184,
39.0,- Ganz ruhig bleiben.,That's right.,Das stimmt nicht.,-1.2534878253936768,0.12442917954441937,12.442917954441937,
40.0,"Weißt du, wer Remy Danton ist?",Do you know who Remy Danton is?,"Wissen Sie, wer Remy Danton ist?",-0.21063338220119476,0.5415700020618391,54.157000206183916,
41.0,Ich möchte jetzt gehen.,I want to go.,Ich will nicht gehen.,-0.4899477958679199,0.429844492314547,42.984449231454704,
42.0,- Sicher.,Sure.,Sicherlich nicht.,-0.3137344717979431,0.5003296606147905,50.032966061479044,
43.0,Ich darf mich für eure Geduld bedanken.,Thank you for your patience.,Vielen Dank für Ihr Verständnis.,-1.0459626913070679,0.20743904318456302,20.743904318456302,
44.0,"Bob, Sie haben da was am Anzug.","Yeah. Bob, you got something on your suit.","Ja. Bob, du hast etwas auf deinem Anzug.",-0.6373196244239807,0.37089589581475263,37.089589581475266,
45.0,Sieht gut aus.,Looks good.,Sieht gut aus.,0.9201692342758179,0.993890013374298,99.3890013374298,
46.0,- Sid.,- Sid.,- Sid.,0.8930094242095947,0.9830261142133006,98.30261142133006,
47.0,- Ein Bündnis mit wem?,- Klaus.,Und Klaus.,-1.2905123233795166,0.10961941424694616,10.961941424694615,
48.0,- Hast du das gesehen? - Was?,- Did you see that?,- Hast du das gesehen?,0.265529066324234,0.7320345455332667,73.20345455332668,
49.0,Mindestens 90 %; sekundäre Komponenten 4-6 % Geraniol und 1-2 % Nerol,At least 90 %; secondary components 4-6 % geraniol and 1-2 % nerol,Mindestens 90%; Nebenbestandteile 4-6% Geraniol und 1-2% Nerol,0.17324447631835938,0.6951207940197891,69.51207940197891,
50.0,Wir fahren.,We're leaving.,Wir gehen weg.,-0.5953339338302612,0.3876901336132806,38.76901336132806,
51.0,Drücken!,Push! Push!,Drücken Sie!,0.7707477807998657,0.9341215687830304,93.41215687830304,
52.0,Geht schon.,You'll do.,Sie tun.,-1.215066909790039,0.13979751061055615,13.979751061055614,
53.0,Wissen Sie Bescheid über Manfredi und den Pakt?,Do you know about Manfredi and the covenant...?,Kennen Sie Manfredi und den Bund...?,-0.23012955486774445,0.5337715508444576,53.37715508444576,
54.0,Länge des GGB,Length of SCI,Länge der SCI,-0.7511816024780273,0.3253512088366497,32.53512088366497,
55.0,- Ja. Genau so.,Something like that.,Etwas wie das.,-1.102262020111084,0.18491936320641356,18.491936320641354,
56.0,"Nein, das ist unmöglich.",It's just not possible.,Es ist einfach nicht möglich.,-0.16098172962665558,0.5614306176343132,56.14306176343133,
57.0,"Sei willkommen, Bruder.","Welcome, brother.","Willkommen, Bruder.",0.26923057436943054,0.7335151453625213,73.35151453625213,
58.0,Wer sind diese Männer?,who are those men?,Wer sind diese Männer?,0.9059014916419983,0.9881829293832488,98.81829293832489,
59.0,Hört zu...,Listen!,Hört zu!,0.7694280743598938,0.9335936874152663,93.35936874152662,
60.0,So. Ihr müsst den Rhythmus finden.,You guys got to get a rhythm going.,Ihr Jungs müsst einen Rhythmus in Gang bringen.,-0.37575292587280273,0.4755223357643072,47.552233576430716,
61.0,Artikel 14 und möglichst,Article 14,Artikel 14 -,-0.43934035301208496,0.4500874231244893,45.00874231244893,
62.0,Durst!,Durst!,Durstig sein!,0.058666616678237915,0.6492897550626638,64.92897550626638,
63.0,Weiter!,Okay.,In Ordnung.,-1.40464186668396,0.06396770141364727,6.396770141364727,
64.0,Erweitert,Toggle Present Windows (Current desktop),Aktuelle Fenster ein- / ausschalten (Aktueller Desktop),-0.8695579767227173,0.27800076751533315,27.800076751533314,
65.0,Legen Sie die Endzeit fest.@option:check,Set the end time,Setzen Sie die Endzeit,-0.8887922763824463,0.2703070652609285,27.03070652609285,
66.0,"Oh, Sie armes Ding.","Oh, you poor thing.","Oh, du armes Ding.",-0.04024495184421539,0.6097252182097209,60.97252182097209,
67.0,"Sie würden herausfinden wollen: ,Bin ich allein?""","You're attempting to find, ""Am I alone?""","Du versuchst zu finden: ""Bin ich allein?""",-0.39617323875427246,0.4673542293070313,46.73542293070313,
68.0,"Ich habe keinen Hunger, Dad.","God, Dad. I'm not hungry.","Gott, Papa. Ich bin nicht hungrig.",-0.948371410369873,0.24647546621215924,24.647546621215923,
69.0,"Schaden entsteht vor allem dann, wenn in der Türkei Hoffnungen auf einen Beitritt erweckt wurden, diese angesichts der politischen Lage aber nicht erfüllt werden können.",It will have done more harm if Turkey's expectations of accession have been raised and cannot be met because of the political situation.,"Es hätte mehr Schaden angerichtet, wenn die Beitrittserwartungen der Türkei geweckt worden wären und aufgrund der politischen Situation nicht erfüllt werden könnten.",-0.1305791586637497,0.5735916181851543,57.359161818515425,
70.0,Ich meine es ernst!,I'm serious.,Mein Ernst.,-0.37871479988098145,0.4743375888727061,47.43375888727061,
71.0,Du hast angefangen.,You are there begun.,Sie sind dort begonnen.,-0.6310093402862549,0.3734200036926185,37.342000369261854,
72.0,Zur subkutanen Anwendung,Subcutaneous use,Subkutane Anwendung,0.5841167569160461,0.8594693300949171,85.94693300949172,
73.0,(Lois) Es geht mir gut. - Was tun Sie hier?,- So he's alive?,- Also lebt er?,-1.1148368120193481,0.17988945795564737,17.98894579556474,
74.0,"Er sagte, er kennt die Leute, die damit zu tun hatten.","Well, he said that he knew the people that were involved.","Nun, er sagte, dass er die Leute kannte, die beteiligt waren.",-0.22343574464321136,0.5364490688059186,53.64490688059186,
75.0,Zum Anfang,Home,Startseite / Home,-1.360905647277832,0.08146214913448532,8.146214913448532,
76.0,Du bist doch verrückt!,You're insane!,Du bist verrückt!,0.16856367886066437,0.6932484793220993,69.32484793220993,
77.0,"Der Rat vertritt bezüglich des Westsaharakonflikts die allgemeine politische Linie der uneingeschränkten Unterstützung der UN und des Sonderbeauftragten des UN-Generalsekretärs, James Baker, in seinem Bestreben, eine Lösung des Konfliktes herbeizuführen.",The general political stance of the Council with regard to the conflict in Western Sahara is to fully support the United Nations and the UN Secretary General' s personal envoy James Baker in their work on finding a solution to the conflict.,"Die allgemeine politische Haltung des Rates im Hinblick auf den Konflikt in der Westsahara besteht darin, die Vereinten Nationen und den persönlichen Gesandten des Generalsekretärs der Vereinten Nationen, James Baker, bei ihren Bemühungen um eine Lösung des Konflikts uneingeschränkt zu unterstützen.",-0.16622643172740936,0.5593327415956689,55.93327415956689,
78.0,Was zum Teufel hab ich hier vor mir?,What the hell am I looking at?,Was zum Teufel schaue ich mir an?,-0.0019485801458358765,0.6250437318277775,62.50437318277775,
79.0,Seht ihr?,"- The museum's only interested in the collection... if you're in it, Woody.","- Das Museum interessiert sich nur für die Sammlung... wenn du dabei bist, Woody.",-1.4927802085876465,0.028712445345050023,2.8712445345050024,
80.0,Geh nach Hause!,Home!,Zu Hause!,-0.3550342321395874,0.4838097942891061,48.38097942891061,
81.0,"Wie sehend und hörend werden sie sein, wenn sie zu Uns kommen! Doch die Unrecht- Begehenden sind heute im offenkundigen Irrtum.","How keenly would they hear and see when they come before Us then, even though today the evil-doers are lost in palpable error.","Wie scharf würden sie hören und sehen, wenn sie damals vor Uns kämen, obwohl heute die Übeltäter in einem greifbaren Irrtum verloren sind.",-0.0916164368391037,0.5891766712436571,58.917667124365714,
82.0,Hören Sie auf.,Stop it!,Hört auf!,-0.6063234806060791,0.383294324964161,38.329432496416096,
83.0,Das versprech ich dir.,I promise you that.,Das verspreche ich dir.,0.806999683380127,0.9486222966256028,94.86222966256028,
84.0,Wie lautet er?,What is it?,Was ist das?,-1.252742052078247,0.12472748818781695,12.472748818781696,
85.0,Gothisch,Gothic,Gotisch (Gothic),-0.5708680748939514,0.397476454788693,39.747645478869295,
86.0,"Hier geht es nicht um eine Zombie- Mahlzeit, das ist Organdiebstahl.",This isn't zombie lunch. This is organ theft.,Das ist kein Zombie-Mittagessen. Das ist Organraub.,-0.5703420042991638,0.3976868825449771,39.76868825449771,
87.0,"Wenn das Gebet beendet ist, dann breitet euch im Land aus und strebt nach etwas von der Huld Gottes. Und gedenkt Gottes viel, auf daß es euch wohl ergehe.","But when the prayer is ended, then disperse abroad in the land and seek of Allah's grace, and remember Allah much, that you may be successful.","Wenn aber das Gebet beendet ist, dann zerstreut euch im Land und sucht Allahs Gnade und gedenkt Allahs viel, auf daß ihr Erfolg haben möget.",-0.12525798380374908,0.5757200832574846,57.572008325748456,
88.0,Haltet den Dieb!,Thief! Thief!,Dieb! Dieb!,-0.37215179204940796,0.47696278599673614,47.69627859967361,
89.0,"ABl. L 257 vom 27.10.1995, S. 1.","OJ L 257, 27.10.1995, p. 1.","L 257 vom 27.10.1995, S. 1.",0.37228989601135254,0.774738779665879,77.4738779665879,
90.0,- Merkur. - GroßerZeus?,- Mercury...,- Merkur...,-0.6875588893890381,0.3508002358240452,35.08002358240452,
91.0,- Ich komme gleich.,- Lucy? - I'm coming.,- Lucy? - Ich komme.,-0.6731578707695007,0.356560630087364,35.656063008736396,
92.0,Nicht umdrehen!,Don't look back.,Schau nicht zurück.,-0.5732135772705078,0.39653825598543707,39.653825598543705,
93.0,"Was machst du hier, meine süße Blutorange?","What are you doing, my sweet little blood orange?","Was machst du, meine süße kleine Blutorange?",0.7145118713378906,0.9116272564836354,91.16272564836353,
94.0,Entschuldigen Sie bitte.,Pardon me.,Verzeih mir.,-1.2165863513946533,0.13918973535979762,13.918973535979761,
95.0,"Aber dann machte ich einen falschen Pinselstrich, und es ist mir wieder entglitten.",But then one wrong brushstroke and it got away once again.,Aber dann ein falscher Pinselstrich und es ging wieder weg.,-0.10776574909687042,0.5827169611256535,58.27169611256535,
96.0,Beschluss des Europäischen Parlaments,Decision of the European Parliament,Beschluss des Europäischen Parlaments,0.9007198214530945,0.9861102660516371,98.61102660516372,
97.0,Und Kalzium.,Of course. Cool.,Natürlich. Cool.,-0.8922011852264404,0.268943504844273,26.8943504844273,
98.0,Bleib bei mir.,Stay with..,Bleiben Sie mit..,-0.9385945796966553,0.250386189530511,25.0386189530511,
99.0,Das war gemein.,It was mean.,Es war gemeint.,-0.014953285455703735,0.6198418616099665,61.98418616099664,
100.0,"Ja, das ist in Ordnung.",That's fair enough.,Das ist fair.,-1.1372945308685303,0.17090639097658317,17.09063909765832,
101.0,- Bestimmt.,- I think so.,- Ich denke schon.,-1.21189284324646,0.14106713432204973,14.106713432204973,
102.0,- Es war ein tolles Spiel.,That was a great game.,Das war ein tolles Spiel.,0.35878467559814453,0.7693367038649661,76.93367038649662,
103.0,"Also etwas Respekt, sonst setzt es was.",So show me some respect or I'll give you a personal tour.,Also zeig mir etwas Respekt oder ich gebe dir eine persönliche Tour.,-1.1451900005340576,0.16774821033887405,16.774821033887406,
104.0,"Komm, du freches Früchtchen.",Come on now.,Komm schon jetzt.,-1.1494312286376953,0.16605172298037038,16.605172298037036,
105.0,Dass du zurückkommst.,For you to come back.,Für Sie zurück zu kommen.,-0.7801375389099121,0.3137688607737867,31.376886077378668,
106.0,- Furchtbar.,- The worst.,- Das Schlimmste.,-1.1026792526245117,0.18475247058302938,18.475247058302937,
107.0,Es sollte eigentlich eine englische Kopie im Ordner sein. Es ist in Ordnung.,There was supposed to be an English copy in the folder.,Es sollte eine englische Kopie in dem Ordner sein.,-0.11764691770076752,0.578764502730554,57.876450273055404,
108.0,"Aber wir werden uns unsere Leben nicht von diesen kleinen Kristallen diktieren lassen, oder?",We're not gonna let our lives be dictated by these little crystals?,Wir werden unser Leben nicht von diesen kleinen Kristallen diktieren lassen?,0.23917238414287567,0.7214918967909314,72.14918967909314,
109.0,Pass nur auf.,Just watch.,Schau einfach.,-0.9925312995910645,0.22881155095317623,22.881155095317624,
110.0,- Da runter?,This way?,Auf diese Weise?,-1.5097218751907349,0.021935794214338195,2.1935794214338196,
111.0,Ich hab noch einen.,I have another.,Ich habe einen.,-0.12455280125141144,0.5760021556328072,57.60021556328072,
112.0,Quatsch!,That's no good!,Das ist gut!,-1.1306788921356201,0.17355264041296292,17.35526404129629,
113.0,Folge dem Geld.,Follow the money.,Folge dem Geld.,0.9176692962646484,0.9928900404585866,99.28900404585866,
114.0,Da ist bereits jemand drin.,Somebody's already in there.,Jemand ist schon drin.,-0.37978607416152954,0.47390908014126554,47.39090801412655,
115.0,Die Ätiologie ist nicht definiert worden.,The aetiology has not been defined.,Die tiologie ist nicht definiert.,-0.1333128958940506,0.5724981257958394,57.24981257958394,
116.0,Griechenland,Greece,Griechenland -,0.8284222483634949,0.9571913030060508,95.71913030060509,
117.0,Steh auf!,Get up.,Steh auf.,0.6852487921714783,0.8999220516081582,89.99220516081581,
118.0,Bringen Sie sich in Ordnung.,Get cleaned up.,Lass dich reinigen.,-1.2611985206604004,0.12134490849706613,12.134490849706612,
119.0,Ich verstehe nicht.,I don't understand.,Ich verstehe nicht.,0.9242537021636963,0.9955237967900159,99.55237967900159,
120.0,Was ist mit Max?,What about Max?,Was ist mit Max?,0.9217778444290161,0.9945334559628541,99.45334559628542,
121.0,- Guten Abend.,"- Good evening,","- Guten Abend,",0.9128196239471436,0.9909501759715821,99.0950175971582,
122.0,Er braucht Dich.,He needs you.,Er braucht dich.,0.9225454926490784,0.9948405145480776,99.48405145480777,
123.0,Ist hier irgend jemand?,Anybody here?,Jemand hier?,-0.46255677938461304,0.4408008738307026,44.08008738307026,
124.0,Ich werde es selbst herausfinden.,I'll figure it out myself.,Ich werde es selbst herausfinden.,0.9102000594139099,0.9899023525565661,98.99023525565661,
125.0,Im Kühlschrank lagern.,Store in a refrigerator.,In einem Kühlschrank aufbewahren.,-0.48430097103118896,0.43210321707942867,43.21032170794287,
126.0,"Genau das, was du gesagt hast!",Exactly what you said!,"Genau das, was Sie gesagt haben!",-0.11893878877162933,0.5782477554849499,57.82477554849499,
127.0,- Warten Sie. - Carrie...,- Carrie...,Das war 's...,-1.0617130994796753,0.2011388943354164,20.11388943354164,
128.0,Ich war ein Arschloch.,I was a pig.,Ich war ein Schwein.,-0.20512880384922028,0.5437718283630485,54.37718283630485,
129.0,Er ist nicht hier.,He's not here.,Er ist hier.,0.10707128047943115,0.6686515762674493,66.86515762674493,
130.0,Da ist mehr... darüber hinaus.,There is more beyond.,Es gibt mehr darüber hinaus.,0.34955498576164246,0.7656448363803794,76.56448363803794,
131.0,"du kannst sie eine Zeit ausschließen, aber sie wird nie verschwinden"".","you can shut it out for a time but it ain't going away"".","Sie können es für eine Zeit aussperren, aber es geht nicht weg "".",-0.3165286183357239,0.49921200455778986,49.92120045577899,
132.0,Das ist Blut.,That's blood.,Das ist Blut.,0.9307996034622192,0.9981421513164872,99.81421513164872,
133.0,"Nein, hör zu.","No, listen.","Nein, höre zu.",0.4903010129928589,0.8219431184163244,82.19431184163244,
134.0,Über uns,Contact us,Kontaktieren Sie uns,-1.5645614862442017,0.0,0.0,
135.0,"Ich sehe nur noch eine Lösung, mein Colonel. Sie liegt an Ihnen, birgt aber große Risiken.","I see only one possible solution, colonel, it depends on you, and it's very risky.","Ich sehe nur eine mögliche Lösung, Oberst, es hängt von Ihnen ab, und es ist sehr riskant.",-0.2524569630622864,0.5248406080079467,52.48406080079467,
136.0,Das ist nicht witzig.,That ain't funny.,Das ist lustig.,-1.1355363130569458,0.17160967649152414,17.160967649152415,
137.0,Mein Name ist Barry Allen. Ich bin der schnellste Mensch der Welt.,"My name is Barry Allen, and I am the fastest man alive.",Mein Name ist Barry Allen und ich bin der schnellste Mann der Welt.,0.5073338747024536,0.8287562475061474,82.87562475061475,
138.0,- Es fängt an und hört wieder auf.,"On and off, off and on.","Auf und ab, auf und ab.",-1.0493969917297363,0.2060653261596844,20.60653261596844,
139.0,Deshalb habe ich dir etwas von meinem Vater mitgebracht. Wo ist Jake?,Where's Jake?,Wo ist Jake?,-0.9901766777038574,0.22975339755234325,22.975339755234327,
140.0,"- Ich habe ihm gesagt, er soll zur Hölle fahren.",- I told him to go to hell.,"Ich sagte ihm, er solle zur Hölle fahren.",0.2723802924156189,0.7347750296973502,73.47750296973501,
141.0,Ich bin unglücklich.,- I'm not happy.,- Ich bin nicht glücklich.,-0.2899097204208374,0.5098595393534713,50.985953935347126,
142.0,Wir haben es verbraucht.,We burned through it.,Wir brannten durch sie hindurch.,-0.7685848474502563,0.31838992678086825,31.838992678086825,
143.0,Willkommen. Das trifft sich gut.,"Hello, Colonel.","Hallo, lieber Oberst.",-1.1932542324066162,0.14852256159386842,14.852256159386842,
144.0,"Komm doch am Nachmittag zu uns, dann würden wir was Besonderes für dich kochen. - Ja?",Mm-Hmm.,Mm-hmm ist.,-1.2138302326202393,0.14029218034626692,14.029218034626693,
145.0,Fahr hier ran.,Pull over here.,Ziehen Sie hier.,-0.8588395118713379,0.2822881436428597,28.22881436428597,
146.0,- Spiele.,"Play the game, Harding.","Spielen Sie das Spiel, Harding.",-0.43676507472991943,0.45111753207962324,45.11175320796232,
147.0,"Nein, es stehen nur ein paar Dinge an.","Oh, no, just got a few things on.","Oh nein, habe gerade ein paar Dinge auf.",-0.22936640679836273,0.534076809373529,53.4076809373529,
148.0,6.3 Dauer der Haltbarkeit,6.3 Shelf-life,6.3 Haltbarkeit,-0.13255836069583893,0.572799939184328,57.2799939184328,
149.0,Bubbs...,Bubs...,Bubs... mehr erfahren,-0.8346871137619019,0.2919490807745038,29.194908077450382,
150.0,Bei einem Schätzwert von 300 000 Dollar.,"At a $300,000 valuation.",Bei einer Bewertung von 300.000.,-0.2549070119857788,0.5238605906816315,52.38605906816315,
151.0,- Warte auf uns!,- Wait for us!,- Warte auf uns!,0.9068737030029297,0.9885718130375373,98.85718130375373,
152.0,Das verrate ich Ihnen.,I tell you.,Ich sage euch.,-1.1249077320098877,0.1758610991796131,17.58610991796131,
153.0,Wie fühlen Sie sich?,- Just fine.,- Einfach gut.,-1.20169997215271,0.1451442734277189,14.51442734277189,
154.0,Bei Ratten ging ein minimaler bis leichter Abfall der Erythrozytenwerte mit Knochenmarkveränderungen einher; ähnliche Veränderungen wurden mit geringerer Häufigkeit bei Affen beobachtet.,"In rats, minimal to mild decreases in erythrocyte parameters were accompanied by bone marrow changes; similar changes occurred in monkeys at a lower incidence.",Bei Ratten wurden minimale bis leichte Abnahmen der Erythrozytenparameter von Knochenmarkveränderungen begleitet; ähnliche Veränderungen traten bei Affen mit geringerer Inzidenz auf.,0.24228435754776,0.7227366833037949,72.2736683303795,
155.0,Ich habe gar nichts. Wirklich.,I have nothing.,Ich habe nichts.,-0.19361113011837006,0.5483788873106674,54.83788873106674,
156.0,Garden (116),Garden,Garten mit Garten,-1.351452112197876,0.08524355451151769,8.524355451151768,
157.0,Wir hatten Kontakt.,We made contact.,Wir nahmen Kontakt.,0.03358741104602814,0.6392580957704259,63.92580957704259,
158.0,DER PRÄSIDENT DER BUNDESREPUBLIK DEUTSCHLAND:,THE PRESIDENT OF THE FEDERAL REPUBLIC OF GERMANY:,Der Präsident der Bundesrepublik Deutschland:,0.8956117630004883,0.9840670473471511,98.4067047347151,
159.0,- Logisch!,Word.,Das Wort.,-1.3572206497192383,0.08293614478421452,8.293614478421452,
160.0,"He, du bist der aufgetaute Typ aus dem 20. Jahrhundert, nicht?","Hey, you're the unfrozen guy from the 20th century, right?","Hey, du bist der unfrorene typ aus dem 20 jahrhundert, richtig.",-0.09963305294513702,0.5859700321406582,58.59700321406582,
161.0,"Mann, du bist krank.","You're insane, man.","Du bist verrückt, Mann.",-0.3017602562904358,0.5051193358550967,50.511933585509674,
162.0,Es scheint Euch gut zu gehen.,You seem well.,Du scheinst gut.,-0.6488416790962219,0.3662870844945881,36.628708449458806,
163.0,Gruppe als & ungelesen markieren,Show folder quick search line edit,Ordner anzeigen Schnellsuche Zeile bearbeiten,-0.9302846193313599,0.25371016606865066,25.371016606865066,
164.0,"Wann immer er sich öffentlich zeigte, wurde er von Autogramm- und Souvenirjägern umlagert.",'Everytime he appeared in public 'the crowds clamoured for his autograph and souvenirs.',"Jedes Mal, wenn er in der ffentlichkeit erschien, forderte die Menge sein Autogramm und Souvenirs.",-0.3886408805847168,0.4703671656787895,47.03671656787895,
165.0,Das wollen Sie vor den Kindern nicht hören.,"Ma'am, you're not gonna wanna hear this in front of your kids.","Ma 'am, du wirst das nicht vor deinen kindern hören wollen.",0.20496749877929688,0.707809973960936,70.7809973960936,
166.0,DER RAT DER EUROPÄISCHEN UNION —,"THE COUNCIL OF THE EUROPEAN UNION,","Der Rat der Europäischen Union,",0.4874345064163208,0.8207965184100683,82.07965184100684,
167.0,Behalte den Rest.,Keep it.,Behalte es.,-0.7480952143669128,0.32658576125542926,32.65857612554293,
168.0,- Nehmen Sie doch Platz.,"Uh, won't you sit down, please?","Würdest du dich nicht setzen, bitte?",-1.1713697910308838,0.15727631810840276,15.727631810840276,
169.0,"Ich bring euch um, verdammt.",I'm gonna fucking kill you.,Ich werde dich verdammt nochmal töten.,-0.47455376386642456,0.4360020910215202,43.60020910215202,
170.0,Ich brauche Hilfe!,I need help!,Ich brauche Hilfe!,0.9217954874038696,0.9945405131366429,99.4540513136643,
171.0,Ich schwimme.,- Swimming.,- Schwimmen.,-0.389316201210022,0.47009703804694053,47.009703804694055,
172.0,Jetzt im TEMPLE THEATER DANTE,Now Playing TEMPLE THEATRE DANTE,Gerade gespieltes Temple Theatre Dante,-0.7305470705032349,0.33360500273513166,33.36050027351317,
173.0,Ein Lehrer.,A teacher.,Ein Lehrer.,0.8963806629180908,0.9843746066102449,98.43746066102449,
